,ID,T,E
12990,1,2954685,22
12987,1,2954722,55
12993,1,2954870,26
12992,1,2955033,19
12996,1,2955424,58
12997,1,2955462,4
12994,1,2955520,2
12998,1,2955559,58
12995,1,2955605,6
12999,1,2955633,4
13000,1,2955819,41
13001,1,2956163,4
13002,1,2956537,0
13003,1,2956632,4
13004,1,2956787,41
13005,1,2957057,30
13007,1,2957427,31
13006,1,2957470,14
13008,1,2957755,16
13009,1,2958133,40
13010,1,2958753,0
13011,1,2959226,4
13012,1,2959341,40
13013,1,2959892,8
13015,1,2960329,59
13016,1,2960350,59
13014,1,2960413,59
13017,1,2961430,66
13018,1,2961722,64
13019,1,2962044,29
13020,1,2962288,41
13021,1,2962793,32
13022,1,2963133,8
13025,1,2963981,31
13023,1,2963997,13
13024,1,2964032,26
13026,1,2964388,30
13027,1,2964694,31
13028,1,2965519,13
13029,1,2966015,4
13030,1,2966659,32
13031,1,2969067,41
13033,1,2970177,31
13032,1,2970225,8
13034,1,2970604,36
13036,1,2971966,47
13035,1,2972179,9
13037,1,2972637,32
13038,1,2973221,0
13040,1,2973411,9
13041,1,2973602,40
13039,1,2973648,31
13043,1,2974381,4
13042,1,2974454,57
13044,1,2974891,66
13045,1,2974951,41
13046,1,2974971,27
13047,1,2976074,32
13048,1,2976677,63
13050,1,2976677,63
13049,1,2976718,32
13051,1,2977509,41
13052,1,2978359,13
13053,1,2979358,24
13054,1,2979542,19
13055,1,2981095,6
13056,1,2981651,21
13057,1,2981952,41
13058,1,2982368,13
13059,1,2983107,27
13060,1,2983282,19
13061,1,2983364,31
13063,1,2983666,17
13062,1,2983855,29
13064,1,2985524,32
13065,1,2987191,31
13066,1,2987447,4
13067,1,2988036,59
13068,1,2989644,64
13069,1,2991208,30
13070,1,2992911,40
13071,1,2992936,55
13072,1,2992996,31
13074,1,2993616,16
13073,1,2993679,58
13075,1,2994087,16
13076,1,2994181,56
13077,1,2994327,27
13078,1,2994719,9
13079,1,2995154,9
13080,1,2995231,58
13081,1,2995669,8
13082,1,2995742,3
13084,1,2995914,31
13083,1,2996037,0
13085,1,2997211,29
13086,1,2997513,31
13087,1,2997662,41
13091,1,2998185,51
13088,1,2998218,14
13090,1,2998222,58
13089,1,2998259,16
13092,1,2998265,14
13096,1,2998401,58
13093,1,2998401,58
13095,1,2998623,49
13094,1,2998806,32
13098,1,2999390,58
13097,1,2999468,18
13099,1,2999522,3
13101,1,2999824,59
13102,1,2999951,0
13100,1,2999962,0
13103,1,3000112,64
13104,1,3000247,31
13107,1,3000247,49
13105,1,3000696,31
13106,1,3000696,49
13108,1,3000861,41
13112,1,3000861,41
13111,1,3001128,8
13110,1,3001179,8
13120,1,3001179,8
13109,1,3001247,21
13115,1,3001327,9
13113,1,3001337,24
13114,1,3001522,26
13118,1,3001640,31
13117,1,3001715,3
13116,1,3001762,16
13119,1,3002009,3
13121,1,3002201,58
13122,1,3002240,40
13123,1,3002376,22
13124,1,3002405,39
13126,1,3002595,6
13125,1,3002662,13
13127,1,3002879,26
13128,1,3003287,32
13129,1,3003368,41
13130,1,3003431,37
13131,1,3003578,26
13132,1,3003740,0
13134,1,3003840,40
13133,1,3003879,0
13135,1,3004079,3
13136,1,3004274,32
13139,1,3004378,0
13138,1,3004451,31
13137,1,3004544,0
13140,1,3004740,0
13141,1,3005113,40
13142,1,3005614,40
13143,1,3005923,56
13144,1,3006223,25
13145,1,3006688,6
13149,1,3006747,58
13148,1,3006762,27
13147,1,3006825,63
13146,1,3006859,31
13150,1,3007019,8
13151,1,3007341,46
13154,1,3007440,31
13153,1,3007466,13
13152,1,3007536,59
13156,1,3007941,10
13155,1,3008099,49
13158,1,3008354,29
13157,1,3008403,14
13159,1,3008766,4
13160,1,3008798,32
13161,1,3008902,48
13163,1,3009231,39
13162,1,3009354,40
13165,1,3009786,0
13164,1,3009832,31
13167,1,3010059,41
13166,1,3010200,40
13168,1,3010364,17
13169,1,3010506,13
13170,1,3010745,0
13171,1,3011117,29
13172,1,3011278,58
13173,1,3011372,0
13174,1,3011679,32
13175,1,3011765,9
13177,1,3012340,23
13176,1,3012383,14
13178,1,3012453,8
13179,1,3012831,8
13180,1,3012876,30
13181,1,3012993,31
13182,1,3013066,63
13183,1,3013086,30
13186,1,3013435,19
13184,1,3013483,31
13185,1,3013558,13
13187,1,3013600,13
13188,1,3013972,63
13189,1,3014112,31
13190,1,3014122,8
13191,1,3014243,50
13192,1,3014265,50
13193,1,3014331,30
13194,1,3014387,30
13195,1,3014576,21
13196,1,3014647,8
13197,1,3014772,14
13199,1,3014870,32
13200,1,3014921,64
13198,1,3015069,15
13203,1,3015529,49
13202,1,3015567,49
13204,1,3015585,26
13201,1,3015624,3
13205,1,3016017,0
13206,1,3016411,0
13207,1,3016786,60
13209,1,3016789,65
13208,1,3016888,49
13211,1,3017004,36
13210,1,3017060,51
13212,1,3017358,32
13214,1,3017398,0
13218,1,3017398,30
13213,1,3017400,0
13215,1,3017400,0
13217,1,3017400,30
13219,1,3017699,30
13216,1,3017699,0
13220,1,3017885,11
13221,1,3017979,8
13222,1,3018132,31
13225,1,3018476,13
13224,1,3018525,0
13223,1,3018645,8
13226,1,3018792,31
13227,1,3018858,37
13230,1,3019050,9
13228,1,3019163,29
13229,1,3019217,58
13232,1,3020009,13
13231,1,3020037,13
13234,1,3020748,14
13233,1,3020785,7
13235,1,3021154,19
13236,1,3021221,0
13240,1,3021312,49
13237,1,3021453,15
13238,1,3021623,37
13239,1,3021806,49
13242,1,3021904,47
13241,1,3021962,63
13243,1,3022582,56
13244,1,3022599,56
13245,1,3023193,8
13246,1,3023316,63
13247,1,3023481,63
13248,1,3023917,56
13254,1,3024408,3
13252,1,3024424,32
13250,1,3024585,4
13249,1,3024618,0
13251,1,3024664,31
13253,1,3024702,3
13256,1,3024770,36
13255,1,3024914,30
13259,1,3025042,30
13260,1,3025055,65
13258,1,3025069,65
13257,1,3025285,30
13262,1,3025352,24
13261,1,3025468,13
13263,1,3025862,32
13264,1,3026230,13
13265,1,3026424,1
13266,1,3026715,51
13267,1,3026738,51
13269,1,3026921,0
13268,1,3026989,51
13271,1,3027139,40
13270,1,3027187,51
13273,1,3027218,0
13272,1,3027343,41
13274,1,3027489,4
13278,1,3027717,26
13276,1,3027747,29
13275,1,3027811,40
13277,1,3027973,48
13279,1,3028011,60
13281,1,3028361,0
13280,1,3028469,40
13282,1,3028682,40
13283,1,3028782,55
13284,1,3028797,41
13285,1,3029094,17
13286,1,3029153,29
13287,1,3029270,49
13288,1,3029272,1
13289,1,3029530,66
13291,1,3029893,20
13290,1,3029894,14
13292,1,3030116,65
13293,1,3030125,15
13294,1,3030584,0
13295,1,3030663,0
13296,1,3031223,15
13297,1,3031549,0
13298,1,3031963,8
13300,1,3031967,14
13299,1,3032097,37
13301,1,3032318,9
13303,1,3032621,30
13302,1,3032775,21
13304,1,3033109,49
13305,1,3033867,58
13306,1,3033972,37
13309,1,3034021,3
13307,1,3034054,32
13311,1,3034088,6
13308,1,3034101,65
13310,1,3034228,26
13313,1,3034396,45
13312,1,3034421,31
13319,1,3034630,40
13321,1,3034751,29
13314,1,3034770,32
13315,1,3034815,45
13320,1,3034827,14
13318,1,3034841,30
13317,1,3034853,37
13316,1,3034894,14
13323,1,3034905,37
13324,1,3034933,30
13322,1,3035075,55
13325,1,3035706,30
13329,1,3035831,40
13327,1,3035995,9
13326,1,3036043,65
13328,1,3036087,3
13331,1,3036559,13
13330,1,3036615,13
13332,1,3036630,9
13333,1,3036657,58
13335,1,3036781,63
13334,1,3036810,0
13336,1,3037009,59
13339,1,3037125,10
13337,1,3037251,6
13338,1,3037274,6
13340,1,3037456,30
13341,1,3037684,10
13348,1,3037684,10
13344,1,3037780,13
13343,1,3037816,49
13345,1,3037833,54
13342,1,3037857,63
13347,1,3037915,60
13346,1,3037946,37
13351,1,3038276,13
13350,1,3038323,26
13349,1,3038418,29
13352,1,3038620,40
13353,1,3038869,63
13354,1,3038899,41
13358,1,3039109,8
13357,1,3039179,8
13355,1,3039315,43
13356,1,3039386,8
13359,1,3039392,30
13361,1,3039392,30
13360,1,3039520,40
13362,1,3039699,41
13363,1,3040259,65
13364,1,3040555,65
13365,1,3040640,19
13367,1,3040748,55
13366,1,3040854,0
13369,1,3040887,32
13368,1,3040889,0
13372,1,3040916,60
13371,1,3041032,41
13370,1,3041080,49
13374,1,3041255,48
13375,1,3041264,3
13373,1,3041477,41
13376,1,3041596,58
13377,1,3041877,24
13379,1,3042824,30
13380,1,3042831,30
13378,1,3042870,54
13381,1,3043202,8
13382,1,3043355,10
13383,1,3044025,3
13384,1,3044184,32
13385,1,3044591,10
13387,1,3045502,8
13388,1,3045545,30
13389,1,3045612,30
13386,1,3045651,16
13390,1,3045847,40
13391,1,3046127,21
13392,1,3046717,41
13393,1,3047794,40
13394,1,3047919,0
13395,1,3047931,0
13396,1,3048018,0
13399,1,3048160,40
13397,1,3048176,0
13398,1,3048377,31
13400,1,3048413,16
13402,1,3048474,19
13404,1,3048492,0
13401,1,3048519,14
13403,1,3048574,0
13405,1,3049521,31
13407,1,3049555,55
13411,1,3049555,55
13406,1,3049581,22
13410,1,3049609,32
13409,1,3049619,32
13408,1,3049798,32
13413,1,3050030,56
13412,1,3050112,26
13416,1,3050112,26
13414,1,3050298,31
13415,1,3050718,32
13417,1,3050910,7
13418,1,3051074,26
13419,1,3051834,15
13420,1,3051920,30
13421,1,3052337,40
13422,1,3052836,30
13425,1,3054439,41
13423,1,3054499,13
13424,1,3054654,8
13426,1,3055407,4
13427,1,3055642,8
13428,1,3055957,65
13429,1,3056008,65
13431,1,3056197,66
13430,1,3056214,14
13432,1,3056616,0
13433,1,3057207,6
13434,1,3057555,58
13435,1,3058387,14
13436,1,3058475,51
13437,1,3058507,40
13438,1,3061061,38
13439,1,3061712,8
13440,1,3061881,53
13441,1,3062833,8
13442,1,3063781,17
13443,1,3064350,8
13444,1,3064867,4
13447,1,3066756,30
13445,1,3066864,10
13446,1,3066877,10
13449,1,3066877,10
13448,1,3066887,30
13450,1,3067031,36
13451,1,3067365,49
13452,1,3067526,13
13453,1,3068736,3
13454,1,3068829,37
13455,1,3069237,49
13456,1,3069664,15
13457,1,3069664,15
13458,1,3070124,32
13461,1,3070626,8
13459,1,3070782,8
13460,1,3070885,16
13462,1,3071974,9
13464,1,3072401,8
13463,1,3072551,9
13466,1,3072842,8
13465,1,3072875,30
13467,1,3072998,13
13468,1,3073431,9
13469,1,3074127,51
13470,1,3075025,31
13471,1,3076659,49
13474,1,3078041,54
13473,1,3078052,54
13472,1,3078062,54
13475,1,3078779,1
13476,1,3079153,58
13477,1,3079171,0
13478,1,3080442,8
13479,1,3081284,44
13480,1,3081976,8
13481,1,3081987,3
13486,1,3082103,17
13483,1,3082199,42
13485,1,3082211,13
13482,1,3082227,9
13484,1,3082251,21
13487,1,3082575,16
13489,1,3082706,59
13488,1,3082751,45
13490,1,3083103,8
13491,1,3083229,37
13494,1,3083667,48
13493,1,3083717,48
13492,1,3083720,48
13495,1,3084287,16
13499,1,3084495,31
13498,1,3084619,40
13497,1,3084628,41
13500,1,3084641,7
13496,1,3084651,59
13502,1,3084856,57
13501,1,3084880,13
13503,1,3085596,0
13505,1,3085993,44
13506,1,3086004,56
13504,1,3086173,3
13508,1,3086298,8
13507,1,3086365,8
13509,1,3086565,0
13510,1,3086565,0
13512,1,3087215,3
13511,1,3087375,11
13516,1,3087456,13
13513,1,3087520,40
13514,1,3087524,17
13518,1,3087542,3
13515,1,3087595,32
13517,1,3087605,4
13520,1,3087874,0
13519,1,3087942,0
13521,1,3088057,8
13522,1,3088134,17
13524,1,3088217,41
13523,1,3088278,13
13525,1,3088299,36
13534,1,3088762,64
13527,1,3088762,64
13526,1,3088802,32
13528,1,3089111,49
13531,1,3089253,26
13532,1,3089269,0
13530,1,3089304,49
13529,1,3089368,6
13533,1,3089425,63
13535,1,3089535,55
13536,1,3089665,8
13537,1,3089841,55
13538,1,3089941,41
13539,1,3090277,3
13541,1,3090413,39
13540,1,3090441,63
13543,1,3090823,13
13544,1,3090849,13
13545,1,3090973,40
13542,1,3090974,29
13546,1,3090999,59
13548,1,3091141,0
13547,1,3091201,16
13549,1,3091449,32
13550,1,3091663,53
13552,1,3091716,58
13551,1,3091794,65
13554,1,3091794,65
13553,1,3091954,13
13556,1,3092142,44
13555,1,3092143,44
13557,1,3092185,44
13558,1,3092477,57
13559,1,3092678,16
13561,1,3092681,16
13560,1,3092775,13
13562,1,3092840,49
13563,1,3093306,21
13566,1,3093492,0
13565,1,3093507,26
13564,1,3093675,10
13567,1,3093926,26
13568,1,3094091,13
13569,1,3094159,31
13571,1,3094439,40
13570,1,3094543,30
13572,1,3094897,10
13573,1,3095045,60
13578,1,3095257,13
13576,1,3095320,30
13574,1,3095391,6
13579,1,3095439,44
13575,1,3095454,44
13577,1,3095456,44
13580,1,3095634,19
13581,1,3095959,14
13583,1,3096570,39
13582,1,3096633,13
13584,1,3097269,60
13585,1,3097585,59
13587,1,3097646,31
13586,1,3097811,55
13589,1,3098049,30
13602,1,3098049,64
13588,1,3098055,30
13603,1,3098073,64
13590,1,3098073,30
13591,1,3098462,63
13596,1,3098560,0
13595,1,3098570,0
13592,1,3098598,13
13597,1,3098601,0
13594,1,3098686,49
13593,1,3098753,51
13601,1,3098928,49
13600,1,3098932,49
13598,1,3099018,6
13599,1,3099095,0
13605,1,3099464,50
13604,1,3099588,13
13608,1,3099790,52
13606,1,3099823,0
13609,1,3099965,9
13607,1,3099995,40
13610,1,3100170,8
13611,1,3100217,60
13613,1,3100651,51
13614,1,3100698,4
13612,1,3100862,4
13615,1,3100922,30
13616,1,3100950,8
13618,1,3101209,8
13617,1,3101253,0
13620,1,3101317,32
13619,1,3101345,63
13630,1,3101369,63
13622,1,3101369,63
13621,1,3101378,2
13623,1,3101629,31
13624,1,3101773,55
13626,1,3101843,58
13625,1,3102002,40
13628,1,3102112,6
13629,1,3102146,49
13627,1,3102334,29
13631,1,3102488,0
13632,1,3102916,63
13633,1,3103038,30
13635,1,3103303,64
13634,1,3103321,31
13636,1,3103742,21
13637,1,3104053,58
13640,1,3104549,26
13638,1,3104654,65
13639,1,3104695,6
13642,1,3104953,8
13643,1,3105028,49
13644,1,3105028,49
13641,1,3105029,49
13645,1,3105442,40
13646,1,3105509,15
13649,1,3105761,30
13651,1,3105795,0
13650,1,3105828,6
13648,1,3105873,37
13647,1,3105911,37
13652,1,3106006,8
13653,1,3106221,0
13654,1,3106424,24
13655,1,3106464,15
13657,1,3106499,13
13656,1,3106532,0
13658,1,3106534,29
13661,1,3106666,63
13662,1,3106768,37
13663,1,3106808,37
13660,1,3106818,37
13659,1,3106883,31
13665,1,3106923,0
13666,1,3106932,0
13674,1,3106996,29
13664,1,3107004,37
13669,1,3107200,0
13672,1,3107218,0
13667,1,3107220,40
13671,1,3107252,14
13673,1,3107314,32
13670,1,3107475,63
13668,1,3107489,40
13680,1,3107585,31
13675,1,3107589,40
13679,1,3107601,25
13676,1,3107628,40
13678,1,3107711,30
13677,1,3107770,0
13685,1,3108103,14
13682,1,3108147,63
13684,1,3108189,55
13686,1,3108217,55
13683,1,3108244,0
13681,1,3108272,40
13687,1,3108395,40
13688,1,3108412,0
13690,1,3108620,32
13689,1,3108685,55
13692,1,3109094,9
13693,1,3109210,30
13691,1,3109250,63
13696,1,3109355,0
13694,1,3109431,31
13695,1,3109464,32
13697,1,3109648,13
13698,1,3109727,40
13699,1,3109926,0
13702,1,3110011,37
13703,1,3110113,37
13700,1,3110145,64
13701,1,3110180,64
13704,1,3110207,37
13707,1,3110235,3
13706,1,3110271,15
13708,1,3110372,32
13705,1,3110471,49
13709,1,3110529,37
13710,1,3110750,16
13711,1,3110908,4
13712,1,3111233,32
13713,1,3111282,13
13714,1,3111301,0
13715,1,3111868,49
13717,1,3112105,19
13716,1,3112135,40
13718,1,3112668,13
13721,1,3112920,0
13720,1,3112945,63
13719,1,3113075,0
13723,1,3113362,13
13722,1,3113433,0
13724,1,3113487,9
13727,1,3113552,9
13725,1,3113630,9
13726,1,3113699,15
13728,1,3113892,1
13729,1,3113989,48
13731,1,3114264,63
13730,1,3114282,0
13736,1,3114413,0
13732,1,3114424,64
13733,1,3114493,32
13735,1,3114573,26
13734,1,3114586,13
13739,1,3114879,41
13738,1,3114901,6
13740,1,3114961,41
13737,1,3114971,30
13742,1,3115030,61
13743,1,3115056,8
13741,1,3115284,49
13746,1,3115405,53
13745,1,3115449,49
13749,1,3115463,4
13744,1,3115501,4
13748,1,3115504,51
13747,1,3115528,50
13752,1,3115626,44
13751,1,3115829,44
13750,1,3115831,44
13753,1,3115880,36
13754,1,3116172,36
13755,1,3116212,30
13757,1,3116569,14
13756,1,3116679,30
13759,1,3117008,49
13758,1,3117070,36
13760,1,3117151,51
13761,1,3117598,52
13762,1,3117781,63
13764,1,3118529,19
13763,1,3118533,9
13765,1,3118915,14
13767,1,3118933,0
13766,1,3119028,8
13769,1,3119236,13
13768,1,3119346,14
13770,1,3119424,40
13773,1,3119574,41
13771,1,3119602,6
13772,1,3119711,10
13775,1,3119728,10
13774,1,3119749,30
13777,1,3120167,37
13776,1,3120363,36
13787,1,3120363,36
13778,1,3120424,47
13779,1,3120435,47
13780,1,3120747,51
13783,1,3121153,21
13781,1,3121156,8
13782,1,3121292,44
13786,1,3121374,4
13784,1,3121525,40
13785,1,3121560,60
13790,1,3121683,13
13794,1,3121773,63
13789,1,3121773,63
13788,1,3121785,13
13791,1,3122055,14
13792,1,3122114,30
13793,1,3122153,30
13795,1,3122680,21
13796,1,3122756,9
13798,1,3123475,31
13797,1,3123686,9
13799,1,3123868,8
13800,1,3124007,40
13801,1,3124315,6
13803,1,3124625,63
13802,1,3124854,8
13807,1,3125316,11
13806,1,3125418,8
13805,1,3125465,32
13804,1,3125493,60
13808,1,3126151,41
13809,1,3126322,59
13811,1,3126563,1
13812,1,3126685,51
13810,1,3126695,11
13814,1,3126758,14
13815,1,3126763,54
13813,1,3126995,31
13816,1,3127828,26
13817,1,3127913,0
13818,1,3128583,9
13819,1,3129314,49
13820,1,3129759,14
13823,1,3130195,59
13822,1,3130234,0
13821,1,3130294,66
13825,1,3130357,0
13824,1,3130432,17
13826,1,3132081,24
13827,1,3132448,40
13829,1,3132717,32
13830,1,3132821,49
13828,1,3132857,0
13831,1,3133209,9
13832,1,3134275,32
13834,1,3134893,0
13833,1,3135065,63
13835,1,3135331,61
13837,1,3135361,8
13836,1,3135361,8
13838,1,3136608,64
13839,1,3136730,8
13841,1,3136916,9
13840,1,3137043,30
13842,1,3137422,62
13844,1,3137562,4
13843,1,3137776,30
13845,1,3138200,19
13846,1,3138483,13
13847,1,3138981,51
13848,1,3139064,22
13849,1,3139677,9
13850,1,3139733,32
13851,1,3139904,22
13852,1,3139919,45
13858,1,3139919,45
13853,1,3140162,30
13855,1,3140391,45
13857,1,3140391,45
13854,1,3140401,45
13856,1,3140401,45
13859,1,3140829,26
13861,1,3141187,8
13860,1,3141196,8
13862,1,3142182,31
13863,1,3142337,32
13864,1,3142689,4
13865,1,3142779,1
13866,1,3142865,8
13867,1,3142909,15
13868,1,3143143,63
13869,1,3143384,9
13870,1,3143768,37
13871,1,3143991,37
13872,1,3144500,51
13874,1,3145073,51
13873,1,3145128,8
13875,1,3145235,16
13876,1,3145984,21
13877,1,3146024,31
13878,1,3147259,26
13879,1,3148848,21
13880,1,3149251,13
13881,1,3150026,0
13882,1,3150663,31
13883,1,3150723,44
13884,1,3153336,54
13885,1,3154471,15
13886,1,3155049,49
13887,1,3155569,31
13888,1,3156282,4
13889,1,3156327,8
13890,1,3156623,40
13891,1,3156877,6
13892,1,3157762,0
13894,1,3157928,31
13893,1,3158191,40
13895,1,3158578,0
13896,1,3158979,29
13897,1,3160057,37
13898,1,3161041,13
13899,1,3162927,9
13900,1,3164055,32
13901,1,3164242,40
13904,1,3164846,8
13902,1,3164951,63
13903,1,3165241,45
13905,1,3165408,55
13906,1,3165950,31
13907,1,3166129,49
13908,1,3166777,26
13909,1,3167331,56
13911,1,3167699,30
13912,1,3167740,30
13910,1,3167796,30
13913,1,3168845,30
13915,1,3169124,13
13914,1,3169210,15
13916,1,3170057,0
13917,1,3170504,32
13918,1,3170504,32
13920,1,3171159,26
13919,1,3171257,16
13921,1,3173027,16
13922,1,3173451,26
13923,1,3173933,49
13924,1,3174117,0
13926,1,3174254,2
13925,1,3174368,19
13927,1,3174400,51
13929,1,3174613,26
13928,1,3174663,8
13930,1,3174980,34
13931,1,3175249,26
13933,1,3175249,59
13932,1,3175560,8
13935,1,3175869,65
13936,1,3175887,65
13934,1,3175896,0
13937,1,3176079,65
13938,1,3176273,0
13939,1,3176381,29
13941,1,3176499,51
13940,1,3176777,8
13943,1,3177142,40
13942,1,3177363,40
13945,1,3178024,58
13944,1,3178136,0
13946,1,3178599,65
13949,1,3179201,29
13947,1,3179318,4
13948,1,3179361,59
13953,1,3179517,0
13951,1,3179728,6
13952,1,3179742,40
13950,1,3179765,49
13954,1,3179894,0
13955,1,3180087,55
13956,1,3180375,65
13959,1,3180501,47
13957,1,3180608,60
13958,1,3180657,26
13960,1,3180702,6
13961,1,3181010,1
13962,1,3181146,49
13964,1,3181215,65
13963,1,3181226,36
13965,1,3181403,41
13966,1,3181687,9
13974,1,3181687,9
13969,1,3182130,40
13968,1,3182149,3
13967,1,3182173,30
13971,1,3182271,0
13970,1,3182334,18
13973,1,3182585,13
13972,1,3182792,39
13975,1,3182797,0
13976,1,3183369,31
13977,1,3183407,41
13978,1,3183418,3
13979,1,3183924,40
13980,1,3184014,11
13981,1,3184054,26
13982,1,3184345,13
13985,1,3184345,13
13984,1,3184857,0
13983,1,3184896,4
13986,1,3185075,6
13987,1,3185108,16
13988,1,3185448,0
13989,1,3185457,0
13994,1,3185516,64
13990,1,3185595,0
13993,1,3185666,9
13992,1,3185755,63
13991,1,3185789,55
13995,1,3186195,49
13999,1,3186466,26
13998,1,3186480,8
13996,1,3186543,45
13997,1,3186697,41
14000,1,3187001,26
14003,1,3187090,5
14001,1,3187126,26
14004,1,3187150,44
14002,1,3187202,8
14006,1,3187398,51
14005,1,3187430,8
14007,1,3187523,64
14008,1,3187601,48
14010,1,3187869,5
14009,1,3187881,5
14011,1,3188165,9
14012,1,3188471,51
14013,1,3188520,0
14016,1,3188552,48
14017,1,3188575,31
14014,1,3188665,49
14015,1,3188746,44
14019,1,3189265,13
14018,1,3189354,2
14027,1,3189448,30
14020,1,3189485,30
14023,1,3189526,30
14026,1,3189536,30
14025,1,3189552,37
14024,1,3189557,6
14022,1,3189561,6
14021,1,3189668,18
14029,1,3189789,3
14028,1,3189877,13
14030,1,3190000,13
14032,1,3190177,4
14031,1,3190237,22
14033,1,3190529,4
14034,1,3190621,19
14036,1,3190660,13
14035,1,3190680,54
14037,1,3190725,31
14038,1,3191008,65
14039,1,3191318,5
14040,1,3191423,30
14041,1,3191541,37
14042,1,3191590,30
14043,1,3191869,41
14045,1,3192085,4
14044,1,3192296,15
14046,1,3192838,0
14047,1,3192878,32
14049,1,3192910,16
14048,1,3192981,16
14051,1,3193074,44
14050,1,3193231,16
14052,1,3193302,49
14053,1,3193847,14
14055,1,3193996,59
14054,1,3194030,40
14056,1,3194160,51
14057,1,3194675,11
14058,1,3194839,16
14059,1,3195150,10
14060,1,3195565,14
14061,1,3195639,37
14062,1,3195724,13
14063,1,3196244,0
14064,1,3196420,41
14065,1,3196893,4
14066,1,3197215,57
14067,1,3197532,34
14068,1,3198370,15
14071,1,3198405,0
14069,1,3198406,30
14070,1,3198561,0
14072,1,3198840,56
14073,1,3198940,55
14077,1,3198940,55
14074,1,3199262,58
14076,1,3199328,31
14075,1,3199378,31
14078,1,3200140,13
14079,1,3200192,4
14080,1,3200360,14
14081,1,3200565,32
14083,1,3201212,44
14082,1,3201260,30
14084,1,3201442,49
14086,1,3201470,13
14085,1,3201541,13
14087,1,3202572,0
14088,1,3202631,0
14090,1,3202646,30
14089,1,3202795,8
14091,1,3202795,30
14093,1,3203473,27
14094,1,3203569,7
14096,1,3203569,13
14092,1,3203580,26
14095,1,3203935,44
14097,1,3204090,41
14100,1,3204466,63
14099,1,3204568,13
14098,1,3204658,9
14103,1,3205003,0
14102,1,3205072,63
14101,1,3205083,63
14104,1,3205548,8
14105,1,3205986,49
14106,1,3206449,16
14107,1,3206473,16
14109,1,3206533,55
14108,1,3206772,16
14110,1,3207039,52
14111,1,3207281,3
14113,1,3207532,37
14112,1,3207565,4
14114,1,3208019,4
14115,1,3208594,31
14117,1,3208710,65
14118,1,3208844,13
